
#1:1 2:2 3:3 4:4 5:5 6:6 7:7 8:8 9:9 10:10 11:11 12:12 13:13 14:14 15:15 16:16 17:17 18:18 19:19 20:20 21:21 22:22 23:23 24:24 25:25 26:26 27:27 28:28 29:29 30:30 
1965 331 1811 R Y R Y B B B R R R R Y R R R R Y R R B B B B B B R R
1965 358 1812 Y W B B B B Y W Y R R R R W R R R R Y W R R B B W W B
1966  20 1813 R R Y W W W B W W W W W W W W W W W W W W W W W W W W
1966  47 1814 W W W W W W W W W W W W W W W W W W W W W W W W W W W
1966  74 1815 W W W W W W W W W W W W W W W W W W W W W W W W W W W
1966 101 1816 W W W W W W W W W W W W W W W W W W W W W W W W W W W
1966 128 1817 W W W W W W W W W W W W W W W W W W W W W W W W W W W
1966 155 1818 W W W W W W W W W W W W W W W W W W W W W W W W W W W
1966 182 1819 R R R R B B B R R R R R Y Y R B W Y B Y R R R R R R R
1966 209 1820 Y R Y Y R R R R R R R R Y W W W B Y Y Y Y R R R W R R
1966 236 1821 R R R W R R Y R Y W Y Y R B Y Y B B B B B R R R R R R
1966 263 1822 R R R R Y W Y R R R R W Y R Y B B B B B B B R R R R Y
1966 290 1823 R W R R R R R R R R R R R Y B B B B B Y Y Y R R R R R
1966 317 1824 R R Y R Y Y B R R R R R R Y Y B B B B B Y R R R R R R
1966 344 1825 R R R R R Y B R R R R Y W R B B B B B B B B B R W R R
1967   6 1826 Y B Y B B B B Y R R R R B B B B B Y B B B B B Y Y Y B
1967  33 1827 B B B Y B Y R R R R Y R W Y R Y B B Y R R B B B B B B
1967  60 1828 W B B B B B B B R R Y B Y R Y W B B R R R R B B B B B
1967  87 1829 B B B B B W W W R R R R R R R R Y B B R R R W W W W B
1967 114 1830 B B B B B B B B Y R R W W W W B Y R R R Y R R R R W W
1967 141 1831 W W W W W Y R Y W B B W W R Y Y W R R Y W W R R R W R
1967 168 1832 R R W B R R Y B B R R W R Y Y W R R R W B B B Y W R R
1967 195 1833 Y W Y R R R R R R R R R R R R R R R Y Y R Y B B B B R
1967 222 1834 R R R R R R R R R R R R R Y R R R R R R B B B B B B B
1967 249 1835 B R R R R R R R R R R R R R R Y Y Y R R R Y B B B B B
1967 276 1836 R R R R R R Y R R R R R R R R R R R R Y R Y B B B Y Y
1967 303 1837 B Y R R R B B B R R R R R R R R R R R R R R Y B Y B B
1967 330 1838 B B Y B B B B B Y R R R R R R R R R R Y Y W W Y B B B
1967 357 1839 B B B B B Y B B B Y R R R R R R R R R R Y R R R W B B
1968  19 1840 B B B B B B B B Y B R R R R R R R R R R R Y Y Y Y B B
1968  46 1841 B B B B B B Y B B B B B R R R R R R R R R R R R R W B
1968  73 1842 B B B B B B B B B B Y R R R R R R R R R R R R R B B B
1968 100 1843 B R Y B B B W B B Y B B Y R R R R R R R R R R B B B B
1968 127 1844 B W W W Y B B B B B B B R R R R R R R R R R R R B B R
1968 154 1845 R R R R R B B B Y Y W R R R R R Y R R Y Y Y B B B B R
1968 181 1846 R R R Y Y B B B B B B R R Y R R R R Y B B B B B B B Y
1968 208 1847 R R R R R R B B B Y Y R R R R R R R R B Y B B B B B R
1968 235 1848 R R Y R R R R R Y B B B R R R R R R Y B B B B B B B B
1968 262 1849 B R R R R R R R Y R Y B R R Y R R R R B B B B B B B B
1968 289 1850 B R R R R R R R R R B R R Y R Y Y B B B B B Y Y B B B
1968 316 1851 Y B R R Y Y Y R Y Y R R R R R R R W Y B B B Y B B Y Y
1968 343 1852 B B R R Y R R R R R R R R R R R R B B B B B B B B B Y
1969   4 1853 Y B Y R R R R R R R R R R R R R R R R R B B B B B B B
1969  31 1854 B B Y R R R R R R R R Y Y R R R R R Y B B B B B B B Y
1969  58 1855 B Y B B B Y R R R R R R R R R R R R Y B B Y R R R Y B
1969  85 1856 B B B B B B Y R R R W R R R R R R B R R R R R R R Y B
1969 112 1857 B B W W W W W W W W W W W W R R B B B B B R R R Y R R
1969 139 1858 B B B B B B B B R W W W W W W W R R R B B R R Y R R R
1969 166 1859 B B B B B B B B R R R R R R R R R R R R R Y R R R R B
1969 193 1860 B B B B B B B B B B R R R R R R R R Y B B Y R R Y R Y
1969 220 1861 B B B B B B B B Y Y R R R R R R Y R R R B R R R R R R
1969 247 1862 R B B B B B B B B B W W B R R R R R R W R R R R R W Y
1969 274 1863 B B W B B B W B B B B B B B B R W R R R R R R R Y W R
1969 301 1864 R R R W B B B B Y R B B Y Y Y R R W Y R R R R R R R R
1969 328 1865 Y R B B W B B B B Y B B B B B R Y Y W R R R R R R R R
1969 355 1866 R R B B B W B B B Y B B B B B R R R R Y R R R Y R R R
1970  17 1867 R Y B B B B W B B Y B B B B R W R Y R R W R R R B B B
1970  44 1868 B B W B B B B W B B B B B B B R W Y R R R W Y R B W W
1970  71 1869 B B B W B B B B W B B B W W Y Y Y W R R Y W W B B B W
1970  98 1870 W W Y B B W B B Y R Y B B W R W R R W R R R B B B W B
1970 125 1871 B W Y B B W B R R R R R B B B R R R R R R R Y B B W B
1970 152 1872 B B B B B B Y R R R R R R R R R R R Y R R R Y B B Y W
1970 179 1873 B B B B B Y R R Y R R Y B R R R R R R R R R W W W B B
1970 206 1874 B R Y B B Y B R Y R R Y Y R R R R R R R R R B Y B B B
1970 233 1875 B Y B B W B B B Y B B Y R R R R R R R R R W Y B B B B
1970 260 1876 B B B B B B B B B B B Y R R R R R R W R R R R R B B B
1970 287 1877 W B B B B W Y Y Y B W B B R W W W W R W R R Y B W B B
1970 314 1878 B W B B Y R W Y Y Y B W Y Y R R R R R R W R R B B Y B
1970 341 1879 B B B B B B R W Y Y B B Y B Y R R R R R R W B B B B B
1971   3 1880 B B B Y B B R R W R B B W B B R R W R R R R W Y Y R Y
1971  30 1881 B B B B W B R R R W Y B B W W R R R W R R R R W R B B
1971  57 1882 W W B B R W R R R Y W B B B W R R R R R W R B W R B B
1971  84 1883 B B B B B R R R R R Y B B B B R R R R R R R R R R Y Y
1971 111 1884 B Y B Y Y Y R R B Y B B B B Y R R R R R R R R R Y R Y
1971 138 1885 B Y Y B B R R R R R R R B B R R R R R R Y R R R R R R
1971 165 1886 R R B B B B B R Y Y Y B B B B R R R R R R R R Y R R R
1971 192 1887 R Y B B B Y B B R R R R Y B B Y R R R R R R R R R R R
1971 219 1888 Y B B B B Y Y B B B Y Y Y B B B R R R Y Y R R R R R R
1971 246 1889 R R B B B B B Y Y B B R B B Y Y R R R R W B Y R R R R
1971 273 1890 B B B B B B R W Y B W B Y R R R W Y R R R Y B Y R W R
1971 300 1891 R B B B B B B B W R R Y R W R R R Y Y R R Y W R R R R
1971 327 1892 W B B B W B B B R W R R R Y W R R R W Y Y R R W B Y B
1971 354 1893 W B B B B W W B Y B W R R R R R R R R W W R R R R W Y
1972  16 1894 B B W B B Y B R R R Y R Y R Y R R Y R Y R R R Y Y Y B
1972  43 1895 B B B Y Y R R R Y R R R R R R R Y Y B R R R R R B B B
1972  70 1896 B B B B B B R R W R R R Y Y R R R B B R R R R R Y B B
1972  97 1897 B Y Y B Y R R R R R R R Y B Y R R Y Y Y Y B R R R B B
1972 124 1898 B B B B B Y R R R R R R R Y Y Y B B B B R R Y R R B B
1972 151 1899 B B B B B R R Y R R R B B B R R B B R Y B R R R R R B
1972 178 1900 B B B B Y B B R R R Y Y B R R Y Y B B B R R R R R R R
1972 205 1901 B B B B B B B B Y R B B R Y Y Y R R Y R R R R R R B B
1972 232 1902 B B B B B B B R B B B B B B B B R R R R Y B Y B Y B B
1972 259 1903 B B B B B B B R Y B B B B B Y B R R R R R R R R Y B B
1972 286 1904 B B Y B B R R B B B B B B B B W R Y Y R B B Y R R R B
1972 313 1905 B B B R R R B B B B B B B B W R R R R R Y Y R B Y R R
1972 340 1906 R R R R R R R R B B B B B W B Y B R R R Y Y R R R R R
1973   1 1907 R R R R R R B B B B B B B B B B B B R B Y R R R R R R
1973  28 1908 R R R R R R R R B B B B B B B B B B Y Y R R R R R R R
1973  55 1909 R R R R R W R B Y R B B B B B B B B B B R B B R R R R
1973  82 1910 R R R R R R R R R R B B B Y B B B B B Y B Y Y R R R R
1973 109 1911 R R R R R R Y Y R R B B B B B Y B B B Y B B B R Y R R
1973 136 1912 R R R R R R W R R R Y R B B B B B B B B B B B B B Y R
1973 163 1913 R R R R R R R R R R Y Y B B B B R B B B B B B B B B R
1973 190 1914 R R R Y R R R R Y W B B B B R R R B B B B B B B Y R R
1973 217 1915 R B B Y Y Y Y R R R R R R B B Y R B B B B B B B W B B
1973 244 1916 Y Y W B B B B B R R Y Y Y B R R Y R R B B B B B Y B B
1973 271 1917 B B Y B B B B Y B B B R W R R R R W B B B B B B B Y R
1973 298 1918 R Y R B B B Y B B B Y R R R R R R R R B B B B B B B B
1973 325 1919 Y Y Y B B W B B B B B Y B Y R R R R Y Y Y R R Y B B R
1973 352 1920 R B B B B B B Y B B R R R R R R R R R R R R Y R R Y R
1974  14 1921 Y B B B B B B B B Y B R R R R R R R R R R R R R R R R
1974  41 1922 R B B B B B Y Y B B Y R R R R R R R R R R R R R R R R
1974  68 1923 R B B B B B B B B B Y R R R R R R R R R R R R R R R R
1974  95 1924 B B B B B B B B B B Y R R R R R R R R R R Y R R R R R
1974 122 1925 R B B B B B B B Y B B B R R R R R R R R R R R R R R R
1974 149 1926 R B B B B B B B B B Y R R R R R R R R R R R R R R R R
1974 176 1927 R B B B B B B B B Y Y B R R R R R R R R R R R R R R R
1974 203 1928 R B B B B B B B B B B Y R R R R R R R R R R R R R B R
1974 230 1929 R B B B B B B B B B B Y R R R R R R R R R R R R R R B
1974 257 1930 B W Y B B B B B B B B B B R R R R R R R R R R R W R R
1974 284 1931 R R B B Y B B B B B B W R R R R R R R R R R R R R R R
1974 311 1932 R R B B B B B W W W W B R R R R R R R R R W W R B B R
1974 338 1933 R R R B B W W W W W B B B R R R R R W W W W W B B Y R
1974 365 1934 R R R B W W W W B B B B B R R R R R Y Y Y R R B B B B
1975  27 1935 R R W W W W W B B B B Y Y R Y W W W W R R R R B B B B
1975  54 1936 R W B Y W B B B B B Y Y Y W W W R R R R R R R R Y R B
1975  81 1937 Y B B B B B B B B B B W R R R R R R R R R R R Y Y W B
1975 108 1938 Y B B B B B B B B Y B B R R R R R R R R R W R R R R Y
1975 135 1939 R B B Y B B B B B B B B Y R R R R R R R R R R R R R R
1975 162 1940 B B B B Y B B B B B B B B B Y Y R R R R R R R R Y R Y
1975 189 1941 B B B B B B B B B B B B B B Y B B B R R R R R R B B B
1975 216 1942 B B W B R Y B B B B B B W W B B Y R R R R Y R R R B B
1975 243 1943 B B B Y B B B B B B B B W B B B B R R R R R R R R Y B
1975 270 1944 B B B B R R R B W B B B B B B B B B Y R R W W R R Y B
1975 297 1945 R R R R R W W W W B B B B B B B B W W W W R R R Y Y R
1975 324 1946 R Y Y W W W W Y Y B B B B B B W W W W R Y R R R R R R
1975 351 1947 R W W W W R R R B B B B B B W W W R R R R R Y R R R W
1976  13 1948 W W W W R R Y B B B B W W W W W B B R R R R R R W W W
1976  40 1949 W R R R R R R B B B W W W W B Y B R R R R R W W W W R
1976  67 1950 R R R R R R R W W W W B B B B B Y R Y B W W W W R R R
1976  94 1951 R R R R R W W W W B Y B B B Y B B Y W W W W R R R R R
1976 121 1952 R R R Y W W W R B B B Y B B B B W W W B R R B B B R R
1976 148 1953 R R W W W R R R B B B B B B Y W W W B B R B B Y B B B
1976 175 1954 W W W R R R R B B B B B W W W W B B B R R B B B B W W
1976 202 1955 W W R B B B B B B B B W W W B B B B B B B B B W W W B
1976 229 1956 B R R Y B B B B B W W W B B B B B B B B B W W W W B B
1976 256 1957 B B R B Y Y R W W B B B B B R Y R R W W W W B B B Y B
1976 283 1958 B Y B Y W W W B B B B B B Y Y R R W W W B B B B B B B
1976 310 1959 R R R W W W B B B B B B B B R W W W Y R B B B B B B B
1976 337 1960 R W W W R R B B B B B B B W W W R R R R B B Y B B W W
1976 364 1961 W W R R R R R B B B B W W W W R R R R R R R Y W W W W
1977  25 1962 W R R Y R R R B R W W W W R R R R R R R R W W W W W Y
1977  52 1963 R R Y R R R R W W W W B Y B B R R R R W W W W W R B B
1977  79 1964 R R R Y R W W W W Y B B R B R R R R W W W W W R R R B
1977 106 1965 Y R R R W W W W B B B B B R R R Y W W W W R R Y B B R
1977 133 1966 Y R W W W W R R B B B B Y B Y Y W W W R R R B B B B Y
1977 160 1967 B W W W W R R Y B B B B B B W W W B B Y Y R B B B B W
1977 187 1968 W W W R R R R R B B B W W W W Y Y B B B B Y R B W W W
1977 214 1969 Y Y R R R R R Y R Y W W B B B B B B B B B B W W W B B
1977 241 1970 B B R R R R R W W W Y B Y Y B B B B R B Y W W Y Y B B
1977 268 1971 B B R R R R W W W R Y R R R R R B B B W W R Y B B B B
1977 295 1972 B B B R W W W R R R R R R B B Y W W W R R B B B B B B
1977 322 1973 B W W W R R R R Y R R R R Y W W W B R R R R R B B B W
1977 349 1974 W W W Y B B B B B R R R W W W W R R R R Y R Y B Y W W
1978  11 1975 W W Y B R B Y Y Y R W W W W B R Y R B Y R R W W W W W
1978  38 1976 R R Y B B Y B Y W W W W W R R B B B Y R W W W W W Y B
1978  65 1977 Y B B B Y W W W W W R R R R R R R B W W W W W R R R R
1978  92 1978 R Y R Y W W W W W Y R R R R R Y B B W W W W W R R R R
1978 119 1979 R Y B W W W W W W B B B R R R R Y W W W W B B R R R R
1978 146 1980 R R W W W W B B Y R R R R R W W W W W B B B B B R R R
1978 173 1981 W W W W Y B W W W B B B R W W W B B B B B B B Y B W W
1978 200 1982 W R Y R R R R R R Y W W W W R B B B B B Y B B W W W Y
1978 227 1983 R R R R R R R R R R B B B Y B B B B B B B B B B B B Y
1978 254 1984 B B R R Y R R R R Y B B B B R R B B B B B Y B B B Y Y
1978 281 1985 Y R R R R R R R Y R B B B B B B B B B B B B B B B B B
1978 308 1986 B B B R R R R R R Y Y B B B B B B B B B B Y B B B B Y
1978 335 1987 Y B R R R R R R R R Y B R R Y Y B B B B B Y B B B B B
1978 362 1988 R R R R R R Y Y R Y Y R B Y R R B B B B B B B B B B B
1979  24 1989 Y R R R R R R R R R R R Y R R R R R B B B B B B B B Y
1979  51 1990 B B Y R R R R R R R R R R R R Y R R R B B B B B B B B
1979  78 1991 B B B B Y R R R R R R R R R Y R R Y Y B Y Y B B B B B
1979 105 1992 B B B B B B R R R R R R R R R R R R R R R B B B B B B
1979 132 1993 B B B B B B R R R R R R R R R R R Y Y Y R R R Y Y B B
1979 159 1994 Y B B B B B B Y R R R R R R R R R R R R R R R R R B B
1979 186 1995 B B B B Y B B R R R R R R R R R R R R R Y R R Y B B B
1979 213 1996 B B B B B B Y Y B B R Y Y R R R R R R R Y B R Y R B B
1979 240 1997 B B Y B B B B B B B B B R Y Y Y R R R R R Y R R B B B
1979 267 1998 B B B B B B B B B Y R R Y Y B B B B B R R R R R R R B
1979 294 1999 B B B B B B B B B B B B B B Y B Y B B B R R Y B R R B
1979 321 2000 B B B B B B B B R R B B Y Y B B Y B B Y R R R R R Y Y
1979 348 2001 B B B B B B B B B B B Y R Y B B Y B B R R R R R R Y B
1980  10 2002 B B B B B B B B B Y Y B Y Y R R B B Y R R R R R B B B
1980  37 2003 B B B B B B B Y B R Y Y Y Y B Y B R B R R R R R Y R Y
1980  64 2004 B B B B B B B B B R R R B B B B B Y R B B Y R R Y B B
1980  91 2005 Y B B B B B B Y Y B B Y R R Y R R Y Y R R R R R R Y B
1980 118 2006 B B B B B B B B Y R R B R Y R R R R R R R Y R Y Y Y Y
1980 145 2007 Y B B B B B R Y Y Y Y B B B R R R R Y R R Y B B B B B
1980 172 2008 B B B B R B R R R R R R R Y B B R R R R R Y B B B R B
1980 199 2009 B B B B R R R R R R Y B B Y B B B R R R R R R Y B B Y
1980 226 2010 B B R Y R Y Y Y R R R R R R B Y R R R R R R R R R B B
1980 253 2011 B Y Y Y Y R R R R R R R R Y B B B B B R R R R R B B B
1980 280 2012 R R R R R Y R R R Y R R B B B B B B R R R R R R R B B
1980 307 2013 Y B B R R R R R R R R R R B B B B B B R R R R Y Y B B
1980 334 2014 Y Y B R R R R R R R R R R Y B B B B B B B B Y Y Y B B
1980 361 2015 B B B B B R R R R R R R R R R B B B B B B B B R R R R
1981  22 2016 B B B B B R R R R R R R R R R R Y B B B B B B B B B B
1981  49 2017 B B Y B Y R R R R R R R R R Y R Y B B B B B B B B B B
1981  76 2018 B B B B B B B B R R R R R R R R R R Y B B B B B B B B
1981 103 2019 Y B B B B B Y R R R Y R R R R R R B B B B B B B B B Y
1981 130 2020 R Y B B B R R R Y R R R R R R R R Y B B B B B B B B Y
1981 157 2021 Y Y B B B B B B Y R R R R R R R Y B B B B B B B B B B
1981 184 2022 R R B B B B B B R R R Y Y R R Y R Y B B B B B Y B B R
1981 211 2023 R B B B B B Y B B R R R R R R R R Y B B B B B B B R R
1981 238 2024 R B B B B B B B R Y R R R R R Y R B B B B B B B R R R
1981 265 2025 R Y B B B B B R R R R Y R R R R B B B B Y Y R R R R R
1981 292 2026 B Y B Y B B B Y R R R R R R R R R B B B B R R Y R R Y
1981 319 2027 B B B B B B B B B B Y R Y R R R R Y B B B B B Y Y R R
1981 346 2028 Y Y Y R R B B B B B B R R R B B B B Y Y B B B B B B R
1982   8 2029 R R Y R R R Y B B B B B R B Y B B B B Y Y B B B B Y Y
1982  35 2030 Y R R R R R R Y R R R B B B B B B Y Y Y Y B B B B Y Y
1982  62 2031 B B B R R R R R R R R R Y Y Y B B B Y Y B B B B B B B
1982  89 2032 R R R Y R R R R R R R R B B B B B B B B B B B B B B B
1982 116 2033 B B R R R R R R Y R R R R B B B B B B B B B B B B B B
1982 143 2034 B B B R R R R R R R R R R Y B B B B B B B B B B B B B
1982 170 2035 B B B Y R R R R R R R R R R R Y B B B B B B B B B Y Y
1982 197 2036 B Y B B R R R R R R R R R W W W B B B B B B B Y W W W
1982 224 2037 W W B B R R R R R W W W W W R Y R B B B B B W W W W Y
1982 251 2038 R R R R R R R W W W W W R Y B R R R B Y R W W W W B B
1982 278 2039 B B B B R R W W W W R R R R R R R R Y W W W Y R B B B
1982 305 2040 Y B B B Y B R R Y R R R R R R R R R R B B R R Y B B B
1982 332 2041 B Y B B B Y R R Y R B Y Y R R R R R B B R Y Y B B B B
1982 359 2042 W W W W R R R R B B Y B B W W W W Y Y B B B B B B B W
1983  21 2043 W W R R R R R R B Y B W W W W W W R R R Y B B W W W W
1983  48 2044 W W R R R R R Y W W W W R R R R R Y R R B B W W W B B
1983  75 2045 B B R R R R R W W W W Y R R R R Y R R Y W W W B B B B
1983 102 2046 B B R R R W W W W R R B R R R R R R W W W W B B B B B
1983 129 2047 B B B R W W W W R Y B B Y Y R R Y W W W Y B B B B B B
1983 156 2048 B B W W W W R Y Y B Y B R R R R W W W Y R B R B B B B
1983 183 2049 W W W W R R R R R B B B W W W W W W R Y Y R B B B W W
1983 210 2050 W W W B R R R R R R W W W W R R R R R R R R Y W W W W
1983 237 2051 W B B B B R R R Y W W W W W B R R R R R R R W W W W B
1983 264 2052 B Y Y B R R R W W W W W B B R R R R R R W W W W B B B
1983 291 2053 B B B R R R W W W W Y B B B R R R R W W W W B B B Y Y
1983 318 2054 B R R R W W W W R R B B B B B R R W W W W B B B Y R B
1983 345 2055 B R R W W W W R R R R B B B B Y W W W R R B B B B B B
1984   7 2056 B W W W W R R R R R R R B W W W W Y R Y R B B B B B W
1984  34 2057 W W W R R R R R R R Y Y W W Y B B B R R B B B B W W W
1984  61 2058 R R R R R R R R R W W W B B B B B B B B B B W W W B R
1984  88 2059 R R R R R W R R W W W W W Y W W W Y W B W W W W Y B W
1984 115 2060 R Y R R W W B W W R Y R B B B B B B B W W W W R R R R
1984 142 2061 R R R R W W W R R Y W R B B B B W W W W B B B B B R R
1984 169 2062 Y Y W W W W W R R R R R B Y W W W W B B B B B B B R Y
1984 196 2063 W W W W W R Y R R R R R W W W W W B B B B B B B B B W
1984 223 2064 W W W R R R R R R R W W W W W W B B B B B Y W W W W W
1984 250 2065 R R R R R R R R W W W W W B B B B B B B W W W W W W R
1984 277 2066 R R R R R R R W W W W R R B R B B B B B W W W W Y R R
1984 304 2067 R Y Y R R W W W W W W R R R W Y B B W W W W W B W W R
1984 331 2068 W W B B W W W W W R R Y W W B B B W W W W B B B B R Y
1984 358 2069 Y Y W W W W W R Y R R W R R W W W W W B B B W B B B R
1985  19 2070 R W W W R R B Y R Y R B R W W W W B W B B B B B B B W
1985  46 2071 W W Y B R R R B R Y R Y W W W B Y B B B B B B Y W W W
1985  73 2072 B B B B R Y B R R Y W W W R B Y Y Y B B B B B W W W Y
1985 100 2073 R B B B R B B Y W W W Y B B B B B B B B B Y Y B R R R
1985 127 2074 R R Y Y B R R R R R R R R R B B B B B B B B B B R R R
1985 154 2075 R R R R R R Y R R R R R R R B B B B B B B B R R R R R
1985 181 2076 R R R Y R R R R R R R Y Y B B Y B B B B B B B R R R R
1985 208 2077 R R R R R R R R R R R R R R W W B B B B B Y R R R R R
1985 235 2078 R R R R R R R R R R W W W W B B B B B B B Y R R W R Y
1985 262 2079 R R R R R R R R R R Y W W R B B B B Y B B B R R R R R
1985 289 2080 R R R R R R R R R W W W Y B R B B B B B W W W W R R R
1985 316 2081 R R R R R W W W W R R R R R R Y B R W W W W Y B B R R
1985 343 2082 R R Y W W W W W R B R R R R Y R W W W W W B B B B Y B
1986   5 2083 B R W W W W R R Y B B B R R W W W W W B B B B B B B B
1986  32 2084 W W W W R R R Y B B R R R W W W W B Y B B B B B B B W
1986  59 2085 W W Y B Y Y Y B B Y Y W W W W Y B B B B B B B Y W W W
1986  86 2086 B B B B B B B B B W W W W Y Y Y Y Y Y B B B W W W W B
1986 113 2087 B B B Y Y B B W W W W R Y R B B B B B B W W W W Y B B
1986 140 2088 B B B R B B W W W Y B R R R R R Y R Y W W W R R R R Y
1986 167 2089 B B Y Y W W R R B B B R R R R R W W W R R R R R R R R
1986 194 2090 R Y W W R R R R B B B B R R W W W R R R B R R R Y R Y
1986 221 2091 W W W R R R R R R Y B R W W W W R R R R R R R R R R W
1986 248 2092 W R Y B Y Y R R Y Y B W W W Y R R Y R R R R R W W W B
1986 275 2093 B R R R R R R R W W W W R R Y R R R R R R W W W W Y R
1986 302 2094 Y Y B R Y Y B W W W W R R R R R R R R W W W W R Y R R
1986 329 2095 Y Y Y B B W W W W R R Y R R R Y R W W W W W R R R R R
1986 356 2096 B B B W W W W W B B W B B Y R R W W W W R B B B R B Y
1987  18 2097 B W W W W W W B B B B B B B W W W W W B B B B B Y B W
1987  45 2098 W W W W B B B B B B B B B W W W W B B B B B B B B W W
1987  72 2099 W W W B B B B B B B B W W W W B B B B R Y Y Y Y W W W
1987  99 2100 W B B B B B B B B W W W W B Y B B B R B B Y B W W W B
1987 126 2101 R R R Y B B B B W W W B B B B B R R R R W W W B B Y B
1987 153 2102 B B R Y Y W W W B B B B B B R R R R W W W R Y Y B B Y
1987 180 2103 R B Y R W W W R R B B B B R Y R R W W W R R R R R R Y
1987 207 2104 Y B W W W R R R B B B B B B B W W R R R R R R R R R R
1987 234 2105 W W W B R R Y R B B B B W W W R R R R Y R R R R W W W
1987 261 2106 W R Y R R B Y Y Y R W W W W B Y B Y Y R R R W W W W Y
1987 288 2107 R R R R R R R R W W W W B B B Y B Y B R R W W W W R R
1987 315 2108 R R R R R R Y W W W Y B B B B B B B Y W W W W R Y R R
1987 342 2109 R R R R W W W W W B B Y B B B Y B W W W W B Y R R B R
1988   4 2110 R B R W W W W R B B R Y B B B W W W W W Y B R Y R R Y
1988  31 2111 Y W W W W R R R R R B B B B W W W W W B B Y Y R R R W
1988  58 2112 W W W W B B R R R Y B B W W W W B B B B B B B B Y W W
1988  85 2113 W W B R Y R R R R R W W W W W B B B B B B B Y W W W W
1988 112 2114 R R Y R R R Y Y W W W W W R B B B B B B B W W W W Y Y
1988 139 2115 R R R B Y R R W W W W B B B B Y B R R R W W W W W B B
1988 166 2116 R R R R R Y W W W R Y Y B B B R R R W W W W B R R R B
1988 193 2117 R R R R W W W W B Y B R B B B R W W W W R R R R R R Y
1988 220 2118 Y W W W W B B B B B Y B B B W W W W R Y Y R R R R R R
1988 247 2119 W W W R R Y R Y B B B B B W W W R R R R R R R R R W W
1988 274 2120 W W R R R Y Y Y B B B W W W Y R R R R R R R R W W W R
1988 301 2121 R R R R R B B B B W W W B B B Y R R R R R W W W R R R
1988 328 2122 R R R B B B W W W W B B B B B B Y Y R W W W W Y R Y Y
1988 355 2123 R R Y B B W W W W B B Y B B R R R R W W W W R Y R R R
1989  16 2124 R R R W W W W B B B B B B B B Y W W W W R R R R R R R
1989  43 2125 W W W W W B Y B B B B B B W W W W R R R R R R R R R W
1989  70 2126 W W W Y B B B B Y B B W W W W Y Y Y R R R R R R W W W
1989  97 2127 W W R Y R B B Y B W W W W W W Y B B B R R R R W W W W
1989 124 2128 R R R R R R R R W W W W W W B B B B B Y R W W W W W R
1989 151 2129 R R R Y R R R W W W W Y B B Y Y B B Y W W W W W Y R R
1989 178 2130 R R Y W W W W W W B B Y R R R R R W W W W W B B B B R
1989 205 2131 R R R W W W W R R R B R R Y R R W W W W B Y Y Y Y Y R
1989 232 2132 R Y W W W W Y R R B B B B B W W W W W Y R R R Y R R R
1989 259 2133 W W W Y Y Y B Y Y B Y Y W W W B Y B R R R R R R R W W
1989 286 2134 W W R B B B B B Y R W W W B B B R R R R R R R W W W R
